chave_data,data,ano,mes,dia,nome_dia_semana,fim_de_semana,trimestre,alta_temporada,feriado,nome_feriado
20320317,2032-03-17,2032,3,17,Quarta-feira,False,1,False,False,
20320318,2032-03-18,2032,3,18,Quinta-feira,False,1,False,False,
20320319,2032-03-19,2032,3,19,Sexta-feira,False,1,False,False,
20320320,2032-03-20,2032,3,20,Sábado,True,1,False,False,
20320321,2032-03-21,2032,3,21,Domingo,True,1,False,False,
20320322,2032-03-22,2032,3,22,Segunda-feira,False,1,False,False,
20320323,2032-03-23,2032,3,23,Terça-feira,False,1,False,False,
20320324,2032-03-24,2032,3,24,Quarta-feira,False,1,False,False,
20320325,2032-03-25,2032,3,25,Quinta-feira,False,1,False,False,
20320326,2032-03-26,2032,3,26,Sexta-feira,False,1,False,True,Sexta-feira Santa
20320327,2032-03-27,2032,3,27,Sábado,True,1,False,False,
20320328,2032-03-28,2032,3,28,Domingo,True,1,False,False,
20320329,2032-03-29,2032,3,29,Segunda-feira,False,1,False,False,
20320330,2032-03-30,2032,3,30,Terça-feira,False,1,False,False,
20320331,2032-03-31,2032,3,31,Quarta-feira,False,1,False,False,
20320401,2032-04-01,2032,4,1,Quinta-feira,False,2,False,False,
20320402,2032-04-02,2032,4,2,Sexta-feira,False,2,False,False,
20320403,2032-04-03,2032,4,3,Sábado,True,2,False,False,
20320404,2032-04-04,2032,4,4,Domingo,True,2,False,False,
20320405,2032-04-05,2032,4,5,Segunda-feira,False,2,False,False,
20320406,2032-04-06,2032,4,6,Terça-feira,False,2,False,False,
20320407,2032-04-07,2032,4,7,Quarta-feira,False,2,False,False,
20320408,2032-04-08,2032,4,8,Quinta-feira,False,2,False,False,
20320409,2032-04-09,2032,4,9,Sexta-feira,False,2,False,False,
20320410,2032-04-10,2032,4,10,Sábado,True,2,False,False,
20320411,2032-04-11,2032,4,11,Domingo,True,2,False,False,
20320412,2032-04-12,2032,4,12,Segunda-feira,False,2,False,False,
20320413,2032-04-13,2032,4,13,Terça-feira,False,2,False,False,
20320414,2032-04-14,2032,4,14,Quarta-feira,False,2,False,False,
20320415,2032-04-15,2032,4,15,Quinta-feira,False,2,False,False,
20320416,2032-04-16,2032,4,16,Sexta-feira,False,2,False,False,
20320417,2032-04-17,2032,4,17,Sábado,True,2,False,False,
20320418,2032-04-18,2032,4,18,Domingo,True,2,False,False,
20320419,2032-04-19,2032,4,19,Segunda-feira,False,2,False,False,
20320420,2032-04-20,2032,4,20,Terça-feira,False,2,False,False,
20320421,2032-04-21,2032,4,21,Quarta-feira,False,2,False,True,Tiradentes
20320422,2032-04-22,2032,4,22,Quinta-feira,False,2,False,False,
20320423,2032-04-23,2032,4,23,Sexta-feira,False,2,False,False,
20320424,2032-04-24,2032,4,24,Sábado,True,2,False,False,
20320425,2032-04-25,2032,4,25,Domingo,True,2,False,False,
20320426,2032-04-26,2032,4,26,Segunda-feira,False,2,False,False,
20320427,2032-04-27,2032,4,27,Terça-feira,False,2,False,False,
20320428,2032-04-28,2032,4,28,Quarta-feira,False,2,False,False,
20320429,2032-04-29,2032,4,29,Quinta-feira,False,2,False,False,
20320430,2032-04-30,2032,4,30,Sexta-feira,False,2,False,False,
20320501,2032-05-01,2032,5,1,Sábado,True,2,False,True,Dia do Trabalhador
20320502,2032-05-02,2032,5,2,Domingo,True,2,False,False,
20320503,2032-05-03,2032,5,3,Segunda-feira,False,2,False,False,
20320504,2032-05-04,2032,5,4,Terça-feira,False,2,False,False,
20320505,2032-05-05,2032,5,5,Quarta-feira,False,2,False,False,
20320506,2032-05-06,2032,5,6,Quinta-feira,False,2,False,False,
20320507,2032-05-07,2032,5,7,Sexta-feira,False,2,False,False,
20320508,2032-05-08,2032,5,8,Sábado,True,2,False,False,
20320509,2032-05-09,2032,5,9,Domingo,True,2,False,False,
20320510,2032-05-10,2032,5,10,Segunda-feira,False,2,False,False,
20320511,2032-05-11,2032,5,11,Terça-feira,False,2,False,False,
20320512,2032-05-12,2032,5,12,Quarta-feira,False,2,False,False,
20320513,2032-05-13,2032,5,13,Quinta-feira,False,2,False,False,
20320514,2032-05-14,2032,5,14,Sexta-feira,False,2,False,False,
20320515,2032-05-15,2032,5,15,Sábado,True,2,False,False,
20320516,2032-05-16,2032,5,16,Domingo,True,2,False,False,
20320517,2032-05-17,2032,5,17,Segunda-feira,False,2,False,False,
20320518,2032-05-18,2032,5,18,Terça-feira,False,2,False,False,
20320519,2032-05-19,2032,5,19,Quarta-feira,False,2,False,False,
20320520,2032-05-20,2032,5,20,Quinta-feira,False,2,False,False,
20320521,2032-05-21,2032,5,21,Sexta-feira,False,2,False,False,
20320522,2032-05-22,2032,5,22,Sábado,True,2,False,False,
20320523,2032-05-23,2032,5,23,Domingo,True,2,False,False,
20320524,2032-05-24,2032,5,24,Segunda-feira,False,2,False,False,
20320525,2032-05-25,2032,5,25,Terça-feira,False,2,False,False,
20320526,2032-05-26,2032,5,26,Quarta-feira,False,2,False,False,
20320527,2032-05-27,2032,5,27,Quinta-feira,False,2,False,True,Corpus Christi
20320528,2032-05-28,2032,5,28,Sexta-feira,False,2,False,False,
20320529,2032-05-29,2032,5,29,Sábado,True,2,False,False,
20320530,2032-05-30,2032,5,30,Domingo,True,2,False,False,
20320531,2032-05-31,2032,5,31,Segunda-feira,False,2,False,False,
20320601,2032-06-01,2032,6,1,Terça-feira,False,2,False,False,
20320602,2032-06-02,2032,6,2,Quarta-feira,False,2,False,False,
20320603,2032-06-03,2032,6,3,Quinta-feira,False,2,False,False,
20320604,2032-06-04,2032,6,4,Sexta-feira,False,2,False,False,
20320605,2032-06-05,2032,6,5,Sábado,True,2,False,False,
20320606,2032-06-06,2032,6,6,Domingo,True,2,False,False,
20320607,2032-06-07,2032,6,7,Segunda-feira,False,2,False,False,
20320608,2032-06-08,2032,6,8,Terça-feira,False,2,False,False,
20320609,2032-06-09,2032,6,9,Quarta-feira,False,2,False,False,
20320610,2032-06-10,2032,6,10,Quinta-feira,False,2,False,False,
20320611,2032-06-11,2032,6,11,Sexta-feira,False,2,False,False,
20320612,2032-06-12,2032,6,12,Sábado,True,2,False,False,
20320613,2032-06-13,2032,6,13,Domingo,True,2,False,False,
20320614,2032-06-14,2032,6,14,Segunda-feira,False,2,False,False,
20320615,2032-06-15,2032,6,15,Terça-feira,False,2,False,False,
20320616,2032-06-16,2032,6,16,Quarta-feira,False,2,False,False,
20320617,2032-06-17,2032,6,17,Quinta-feira,False,2,False,False,
20320618,2032-06-18,2032,6,18,Sexta-feira,False,2,False,False,
20320619,2032-06-19,2032,6,19,Sábado,True,2,False,False,
20320620,2032-06-20,2032,6,20,Domingo,True,2,False,False,
20320621,2032-06-21,2032,6,21,Segunda-feira,False,2,False,False,
20320622,2032-06-22,2032,6,22,Terça-feira,False,2,False,False,
20320623,2032-06-23,2032,6,23,Quarta-feira,False,2,False,False,
20320624,2032-06-24,2032,6,24,Quinta-feira,False,2,False,False,
20320625,2032-06-25,2032,6,25,Sexta-feira,False,2,False,False,
20320626,2032-06-26,2032,6,26,Sábado,True,2,False,False,
20320627,2032-06-27,2032,6,27,Domingo,True,2,False,False,
20320628,2032-06-28,2032,6,28,Segunda-feira,False,2,False,False,
20320629,2032-06-29,2032,6,29,Terça-feira,False,2,False,False,
20320630,2032-06-30,2032,6,30,Quarta-feira,False,2,False,False,
20320701,2032-07-01,2032,7,1,Quinta-feira,False,3,True,False,
20320702,2032-07-02,2032,7,2,Sexta-feira,False,3,True,False,
20320703,2032-07-03,2032,7,3,Sábado,True,3,True,False,
20320704,2032-07-04,2032,7,4,Domingo,True,3,True,False,
20320705,2032-07-05,2032,7,5,Segunda-feira,False,3,True,False,
20320706,2032-07-06,2032,7,6,Terça-feira,False,3,True,False,
20320707,2032-07-07,2032,7,7,Quarta-feira,False,3,True,False,
20320708,2032-07-08,2032,7,8,Quinta-feira,False,3,True,False,
20320709,2032-07-09,2032,7,9,Sexta-feira,False,3,True,False,
20320710,2032-07-10,2032,7,10,Sábado,True,3,True,False,
20320711,2032-07-11,2032,7,11,Domingo,True,3,True,False,
20320712,2032-07-12,2032,7,12,Segunda-feira,False,3,True,False,
20320713,2032-07-13,2032,7,13,Terça-feira,False,3,True,False,
20320714,2032-07-14,2032,7,14,Quarta-feira,False,3,True,False,
20320715,2032-07-15,2032,7,15,Quinta-feira,False,3,True,False,
20320716,2032-07-16,2032,7,16,Sexta-feira,False,3,True,False,
20320717,2032-07-17,2032,7,17,Sábado,True,3,True,False,
20320718,2032-07-18,2032,7,18,Domingo,True,3,True,False,
20320719,2032-07-19,2032,7,19,Segunda-feira,False,3,True,False,
20320720,2032-07-20,2032,7,20,Terça-feira,False,3,True,False,
20320721,2032-07-21,2032,7,21,Quarta-feira,False,3,True,False,
20320722,2032-07-22,2032,7,22,Quinta-feira,False,3,True,False,
20320723,2032-07-23,2032,7,23,Sexta-feira,False,3,True,False,
20320724,2032-07-24,2032,7,24,Sábado,True,3,True,False,
20320725,2032-07-25,2032,7,25,Domingo,True,3,True,False,
20320726,2032-07-26,2032,7,26,Segunda-feira,False,3,True,True,Fundação da cidade de Goiás
20320727,2032-07-27,2032,7,27,Terça-feira,False,3,True,False,
20320728,2032-07-28,2032,7,28,Quarta-feira,False,3,True,False,
20320729,2032-07-29,2032,7,29,Quinta-feira,False,3,True,False,
20320730,2032-07-30,2032,7,30,Sexta-feira,False,3,True,False,
20320731,2032-07-31,2032,7,31,Sábado,True,3,True,False,
20320801,2032-08-01,2032,8,1,Domingo,True,3,False,False,
20320802,2032-08-02,2032,8,2,Segunda-feira,False,3,False,False,
20320803,2032-08-03,2032,8,3,Terça-feira,False,3,False,False,
20320804,2032-08-04,2032,8,4,Quarta-feira,False,3,False,False,
20320805,2032-08-05,2032,8,5,Quinta-feira,False,3,False,False,
20320806,2032-08-06,2032,8,6,Sexta-feira,False,3,False,False,
20320807,2032-08-07,2032,8,7,Sábado,True,3,False,False,
20320808,2032-08-08,2032,8,8,Domingo,True,3,False,False,
20320809,2032-08-09,2032,8,9,Segunda-feira,False,3,False,False,
20320810,2032-08-10,2032,8,10,Terça-feira,False,3,False,False,
20320811,2032-08-11,2032,8,11,Quarta-feira,False,3,False,False,
20320812,2032-08-12,2032,8,12,Quinta-feira,False,3,False,False,
20320813,2032-08-13,2032,8,13,Sexta-feira,False,3,False,False,
20320814,2032-08-14,2032,8,14,Sábado,True,3,False,False,
20320815,2032-08-15,2032,8,15,Domingo,True,3,False,False,
20320816,2032-08-16,2032,8,16,Segunda-feira,False,3,False,False,
20320817,2032-08-17,2032,8,17,Terça-feira,False,3,False,False,
20320818,2032-08-18,2032,8,18,Quarta-feira,False,3,False,False,
20320819,2032-08-19,2032,8,19,Quinta-feira,False,3,False,False,
20320820,2032-08-20,2032,8,20,Sexta-feira,False,3,False,False,
20320821,2032-08-21,2032,8,21,Sábado,True,3,False,False,
20320822,2032-08-22,2032,8,22,Domingo,True,3,False,False,
20320823,2032-08-23,2032,8,23,Segunda-feira,False,3,False,False,
20320824,2032-08-24,2032,8,24,Terça-feira,False,3,False,False,
20320825,2032-08-25,2032,8,25,Quarta-feira,False,3,False,False,
20320826,2032-08-26,2032,8,26,Quinta-feira,False,3,False,False,
20320827,2032-08-27,2032,8,27,Sexta-feira,False,3,False,False,
20320828,2032-08-28,2032,8,28,Sábado,True,3,False,False,
20320829,2032-08-29,2032,8,29,Domingo,True,3,False,False,
20320830,2032-08-30,2032,8,30,Segunda-feira,False,3,False,False,
20320831,2032-08-31,2032,8,31,Terça-feira,False,3,False,False,
20320901,2032-09-01,2032,9,1,Quarta-feira,False,3,False,False,
20320902,2032-09-02,2032,9,2,Quinta-feira,False,3,False,False,
20320903,2032-09-03,2032,9,3,Sexta-feira,False,3,False,False,
20320904,2032-09-04,2032,9,4,Sábado,True,3,False,False,
20320905,2032-09-05,2032,9,5,Domingo,True,3,False,False,
20320906,2032-09-06,2032,9,6,Segunda-feira,False,3,False,False,
20320907,2032-09-07,2032,9,7,Terça-feira,False,3,False,True,Independência do Brasil
20320908,2032-09-08,2032,9,8,Quarta-feira,False,3,False,False,
20320909,2032-09-09,2032,9,9,Quinta-feira,False,3,False,False,
20320910,2032-09-10,2032,9,10,Sexta-feira,False,3,False,False,
20320911,2032-09-11,2032,9,11,Sábado,True,3,False,False,
20320912,2032-09-12,2032,9,12,Domingo,True,3,False,False,
20320913,2032-09-13,2032,9,13,Segunda-feira,False,3,False,False,
20320914,2032-09-14,2032,9,14,Terça-feira,False,3,False,False,
20320915,2032-09-15,2032,9,15,Quarta-feira,False,3,False,False,
20320916,2032-09-16,2032,9,16,Quinta-feira,False,3,False,False,
20320917,2032-09-17,2032,9,17,Sexta-feira,False,3,False,False,
20320918,2032-09-18,2032,9,18,Sábado,True,3,False,False,
20320919,2032-09-19,2032,9,19,Domingo,True,3,False,False,
20320920,2032-09-20,2032,9,20,Segunda-feira,False,3,False,False,
20320921,2032-09-21,2032,9,21,Terça-feira,False,3,False,False,
20320922,2032-09-22,2032,9,22,Quarta-feira,False,3,False,False,
20320923,2032-09-23,2032,9,23,Quinta-feira,False,3,False,False,
20320924,2032-09-24,2032,9,24,Sexta-feira,False,3,False,False,
20320925,2032-09-25,2032,9,25,Sábado,True,3,False,False,
20320926,2032-09-26,2032,9,26,Domingo,True,3,False,False,
20320927,2032-09-27,2032,9,27,Segunda-feira,False,3,False,False,
20320928,2032-09-28,2032,9,28,Terça-feira,False,3,False,False,
20320929,2032-09-29,2032,9,29,Quarta-feira,False,3,False,False,
20320930,2032-09-30,2032,9,30,Quinta-feira,False,3,False,False,
20321001,2032-10-01,2032,10,1,Sexta-feira,False,4,False,False,
20321002,2032-10-02,2032,10,2,Sábado,True,4,False,False,
20321003,2032-10-03,2032,10,3,Domingo,True,4,False,False,
20321004,2032-10-04,2032,10,4,Segunda-feira,False,4,False,False,
20321005,2032-10-05,2032,10,5,Terça-feira,False,4,False,False,
20321006,2032-10-06,2032,10,6,Quarta-feira,False,4,False,False,
20321007,2032-10-07,2032,10,7,Quinta-feira,False,4,False,False,
20321008,2032-10-08,2032,10,8,Sexta-feira,False,4,False,False,
20321009,2032-10-09,2032,10,9,Sábado,True,4,False,False,
20321010,2032-10-10,2032,10,10,Domingo,True,4,False,False,
20321011,2032-10-11,2032,10,11,Segunda-feira,False,4,False,False,
20321012,2032-10-12,2032,10,12,Terça-feira,False,4,False,True,Nossa Senhora Aparecida
20321013,2032-10-13,2032,10,13,Quarta-feira,False,4,False,False,
20321014,2032-10-14,2032,10,14,Quinta-feira,False,4,False,False,
20321015,2032-10-15,2032,10,15,Sexta-feira,False,4,False,False,
20321016,2032-10-16,2032,10,16,Sábado,True,4,False,False,
20321017,2032-10-17,2032,10,17,Domingo,True,4,False,False,
20321018,2032-10-18,2032,10,18,Segunda-feira,False,4,False,False,
20321019,2032-10-19,2032,10,19,Terça-feira,False,4,False,False,
20321020,2032-10-20,2032,10,20,Quarta-feira,False,4,False,False,
20321021,2032-10-21,2032,10,21,Quinta-feira,False,4,False,False,
20321022,2032-10-22,2032,10,22,Sexta-feira,False,4,False,False,
20321023,2032-10-23,2032,10,23,Sábado,True,4,False,False,
20321024,2032-10-24,2032,10,24,Domingo,True,4,False,True,Pedra fundamental de Goiânia
20321025,2032-10-25,2032,10,25,Segunda-feira,False,4,False,False,
20321026,2032-10-26,2032,10,26,Terça-feira,False,4,False,False,
20321027,2032-10-27,2032,10,27,Quarta-feira,False,4,False,False,
20321028,2032-10-28,2032,10,28,Quinta-feira,False,4,False,True,Dia do Servidor Público
20321029,2032-10-29,2032,10,29,Sexta-feira,False,4,False,False,
20321030,2032-10-30,2032,10,30,Sábado,True,4,False,False,
20321031,2032-10-31,2032,10,31,Domingo,True,4,False,False,
20321101,2032-11-01,2032,11,1,Segunda-feira,False,4,False,False,
20321102,2032-11-02,2032,11,2,Terça-feira,False,4,False,True,Finados
20321103,2032-11-03,2032,11,3,Quarta-feira,False,4,False,False,
20321104,2032-11-04,2032,11,4,Quinta-feira,False,4,False,False,
20321105,2032-11-05,2032,11,5,Sexta-feira,False,4,False,False,
20321106,2032-11-06,2032,11,6,Sábado,True,4,False,False,
20321107,2032-11-07,2032,11,7,Domingo,True,4,False,False,
20321108,2032-11-08,2032,11,8,Segunda-feira,False,4,False,False,
20321109,2032-11-09,2032,11,9,Terça-feira,False,4,False,False,
20321110,2032-11-10,2032,11,10,Quarta-feira,False,4,False,False,
20321111,2032-11-11,2032,11,11,Quinta-feira,False,4,False,False,
20321112,2032-11-12,2032,11,12,Sexta-feira,False,4,False,False,
20321113,2032-11-13,2032,11,13,Sábado,True,4,False,False,
20321114,2032-11-14,2032,11,14,Domingo,True,4,False,False,
20321115,2032-11-15,2032,11,15,Segunda-feira,False,4,False,True,Proclamação da República
20321116,2032-11-16,2032,11,16,Terça-feira,False,4,False,False,
20321117,2032-11-17,2032,11,17,Quarta-feira,False,4,False,False,
20321118,2032-11-18,2032,11,18,Quinta-feira,False,4,False,False,
20321119,2032-11-19,2032,11,19,Sexta-feira,False,4,False,False,
20321120,2032-11-20,2032,11,20,Sábado,True,4,False,True,Dia Nacional de Zumbi e da Consciência Negra
20321121,2032-11-21,2032,11,21,Domingo,True,4,False,False,
20321122,2032-11-22,2032,11,22,Segunda-feira,False,4,False,False,
20321123,2032-11-23,2032,11,23,Terça-feira,False,4,False,False,
20321124,2032-11-24,2032,11,24,Quarta-feira,False,4,False,False,
20321125,2032-11-25,2032,11,25,Quinta-feira,False,4,False,False,
20321126,2032-11-26,2032,11,26,Sexta-feira,False,4,False,False,
20321127,2032-11-27,2032,11,27,Sábado,True,4,False,False,
20321128,2032-11-28,2032,11,28,Domingo,True,4,False,False,
20321129,2032-11-29,2032,11,29,Segunda-feira,False,4,False,False,
20321130,2032-11-30,2032,11,30,Terça-feira,False,4,False,False,
20321201,2032-12-01,2032,12,1,Quarta-feira,False,4,False,False,
20321202,2032-12-02,2032,12,2,Quinta-feira,False,4,False,False,
20321203,2032-12-03,2032,12,3,Sexta-feira,False,4,False,False,
20321204,2032-12-04,2032,12,4,Sábado,True,4,False,False,
20321205,2032-12-05,2032,12,5,Domingo,True,4,False,False,
20321206,2032-12-06,2032,12,6,Segunda-feira,False,4,False,False,
20321207,2032-12-07,2032,12,7,Terça-feira,False,4,False,False,
20321208,2032-12-08,2032,12,8,Quarta-feira,False,4,False,False,
20321209,2032-12-09,2032,12,9,Quinta-feira,False,4,False,False,
20321210,2032-12-10,2032,12,10,Sexta-feira,False,4,False,False,
20321211,2032-12-11,2032,12,11,Sábado,True,4,False,False,
20321212,2032-12-12,2032,12,12,Domingo,True,4,False,False,
20321213,2032-12-13,2032,12,13,Segunda-feira,False,4,False,False,
20321214,2032-12-14,2032,12,14,Terça-feira,False,4,False,False,
20321215,2032-12-15,2032,12,15,Quarta-feira,False,4,False,False,
20321216,2032-12-16,2032,12,16,Quinta-feira,False,4,False,False,
20321217,2032-12-17,2032,12,17,Sexta-feira,False,4,False,False,
20321218,2032-12-18,2032,12,18,Sábado,True,4,False,False,
20321219,2032-12-19,2032,12,19,Domingo,True,4,False,False,
20321220,2032-12-20,2032,12,20,Segunda-feira,False,4,False,False,
20321221,2032-12-21,2032,12,21,Terça-feira,False,4,False,False,
20321222,2032-12-22,2032,12,22,Quarta-feira,False,4,False,False,
20321223,2032-12-23,2032,12,23,Quinta-feira,False,4,False,False,
20321224,2032-12-24,2032,12,24,Sexta-feira,False,4,False,True,Véspera de Natal
20321225,2032-12-25,2032,12,25,Sábado,True,4,False,True,Natal
20321226,2032-12-26,2032,12,26,Domingo,True,4,False,False,
20321227,2032-12-27,2032,12,27,Segunda-feira,False,4,False,False,
20321228,2032-12-28,2032,12,28,Terça-feira,False,4,False,False,
20321229,2032-12-29,2032,12,29,Quarta-feira,False,4,False,False,
20321230,2032-12-30,2032,12,30,Quinta-feira,False,4,False,False,
20321231,2032-12-31,2032,12,31,Sexta-feira,False,4,False,True,Véspera de Ano-Novo
20330101,2033-01-01,2033,1,1,Sábado,True,1,False,False,
20330102,2033-01-02,2033,1,2,Domingo,True,1,False,False,
20330103,2033-01-03,2033,1,3,Segunda-feira,False,1,False,False,
20330104,2033-01-04,2033,1,4,Terça-feira,False,1,False,False,
20330105,2033-01-05,2033,1,5,Quarta-feira,False,1,False,False,
20330106,2033-01-06,2033,1,6,Quinta-feira,False,1,False,False,
20330107,2033-01-07,2033,1,7,Sexta-feira,False,1,False,False,
20330108,2033-01-08,2033,1,8,Sábado,True,1,False,False,
20330109,2033-01-09,2033,1,9,Domingo,True,1,False,False,
20330110,2033-01-10,2033,1,10,Segunda-feira,False,1,False,False,
20330111,2033-01-11,2033,1,11,Terça-feira,False,1,False,False,
20330112,2033-01-12,2033,1,12,Quarta-feira,False,1,False,False,
20330113,2033-01-13,2033,1,13,Quinta-feira,False,1,False,False,
20330114,2033-01-14,2033,1,14,Sexta-feira,False,1,False,False,
20330115,2033-01-15,2033,1,15,Sábado,True,1,False,False,
20330116,2033-01-16,2033,1,16,Domingo,True,1,False,False,
20330117,2033-01-17,2033,1,17,Segunda-feira,False,1,False,False,
20330118,2033-01-18,2033,1,18,Terça-feira,False,1,False,False,
20330119,2033-01-19,2033,1,19,Quarta-feira,False,1,False,False,
20330120,2033-01-20,2033,1,20,Quinta-feira,False,1,False,False,
20330121,2033-01-21,2033,1,21,Sexta-feira,False,1,False,False,
20330122,2033-01-22,2033,1,22,Sábado,True,1,False,False,
20330123,2033-01-23,2033,1,23,Domingo,True,1,False,False,
20330124,2033-01-24,2033,1,24,Segunda-feira,False,1,False,False,
20330125,2033-01-25,2033,1,25,Terça-feira,False,1,False,False,
20330126,2033-01-26,2033,1,26,Quarta-feira,False,1,False,False,
20330127,2033-01-27,2033,1,27,Quinta-feira,False,1,False,False,
20330128,2033-01-28,2033,1,28,Sexta-feira,False,1,False,False,
20330129,2033-01-29,2033,1,29,Sábado,True,1,False,False,
20330130,2033-01-30,2033,1,30,Domingo,True,1,False,False,
20330131,2033-01-31,2033,1,31,Segunda-feira,False,1,False,False,
20330201,2033-02-01,2033,2,1,Terça-feira,False,1,False,False,
20330202,2033-02-02,2033,2,2,Quarta-feira,False,1,False,False,
20330203,2033-02-03,2033,2,3,Quinta-feira,False,1,False,False,
20330204,2033-02-04,2033,2,4,Sexta-feira,False,1,False,False,
20330205,2033-02-05,2033,2,5,Sábado,True,1,False,False,
20330206,2033-02-06,2033,2,6,Domingo,True,1,False,False,
20330207,2033-02-07,2033,2,7,Segunda-feira,False,1,False,False,
20330208,2033-02-08,2033,2,8,Terça-feira,False,1,False,False,
20330209,2033-02-09,2033,2,9,Quarta-feira,False,1,False,False,
20330210,2033-02-10,2033,2,10,Quinta-feira,False,1,False,False,
20330211,2033-02-11,2033,2,11,Sexta-feira,False,1,False,False,
20330212,2033-02-12,2033,2,12,Sábado,True,1,False,False,
20330213,2033-02-13,2033,2,13,Domingo,True,1,False,False,
20330214,2033-02-14,2033,2,14,Segunda-feira,False,1,False,False,
20330215,2033-02-15,2033,2,15,Terça-feira,False,1,False,False,
20330216,2033-02-16,2033,2,16,Quarta-feira,False,1,False,False,
20330217,2033-02-17,2033,2,17,Quinta-feira,False,1,False,False,
20330218,2033-02-18,2033,2,18,Sexta-feira,False,1,False,False,
20330219,2033-02-19,2033,2,19,Sábado,True,1,False,False,
20330220,2033-02-20,2033,2,20,Domingo,True,1,False,False,
20330221,2033-02-21,2033,2,21,Segunda-feira,False,1,False,False,
20330222,2033-02-22,2033,2,22,Terça-feira,False,1,False,False,
20330223,2033-02-23,2033,2,23,Quarta-feira,False,1,False,False,
20330224,2033-02-24,2033,2,24,Quinta-feira,False,1,False,False,
20330225,2033-02-25,2033,2,25,Sexta-feira,False,1,False,False,
20330226,2033-02-26,2033,2,26,Sábado,True,1,False,False,
20330227,2033-02-27,2033,2,27,Domingo,True,1,False,False,
20330228,2033-02-28,2033,2,28,Segunda-feira,False,1,False,False,
20330301,2033-03-01,2033,3,1,Terça-feira,False,1,False,False,
20330302,2033-03-02,2033,3,2,Quarta-feira,False,1,False,False,
20330303,2033-03-03,2033,3,3,Quinta-feira,False,1,False,False,
20330304,2033-03-04,2033,3,4,Sexta-feira,False,1,False,False,
20330305,2033-03-05,2033,3,5,Sábado,True,1,False,False,
20330306,2033-03-06,2033,3,6,Domingo,True,1,False,False,
20330307,2033-03-07,2033,3,7,Segunda-feira,False,1,False,False,
20330308,2033-03-08,2033,3,8,Terça-feira,False,1,False,False,
20330309,2033-03-09,2033,3,9,Quarta-feira,False,1,False,False,
20330310,2033-03-10,2033,3,10,Quinta-feira,False,1,False,False,
20330311,2033-03-11,2033,3,11,Sexta-feira,False,1,False,False,
20330312,2033-03-12,2033,3,12,Sábado,True,1,False,False,
20330313,2033-03-13,2033,3,13,Domingo,True,1,False,False,
20330314,2033-03-14,2033,3,14,Segunda-feira,False,1,False,False,
20330315,2033-03-15,2033,3,15,Terça-feira,False,1,False,False,
20330316,2033-03-16,2033,3,16,Quarta-feira,False,1,False,False,
20330317,2033-03-17,2033,3,17,Quinta-feira,False,1,False,False,
20330318,2033-03-18,2033,3,18,Sexta-feira,False,1,False,False,
20330319,2033-03-19,2033,3,19,Sábado,True,1,False,False,
20330320,2033-03-20,2033,3,20,Domingo,True,1,False,False,
20330321,2033-03-21,2033,3,21,Segunda-feira,False,1,False,False,
20330322,2033-03-22,2033,3,22,Terça-feira,False,1,False,False,
20330323,2033-03-23,2033,3,23,Quarta-feira,False,1,False,False,
20330324,2033-03-24,2033,3,24,Quinta-feira,False,1,False,False,
20330325,2033-03-25,2033,3,25,Sexta-feira,False,1,False,False,
20330326,2033-03-26,2033,3,26,Sábado,True,1,False,False,
20330327,2033-03-27,2033,3,27,Domingo,True,1,False,False,
20330328,2033-03-28,2033,3,28,Segunda-feira,False,1,False,False,
20330329,2033-03-29,2033,3,29,Terça-feira,False,1,False,False,
20330330,2033-03-30,2033,3,30,Quarta-feira,False,1,False,False,
20330331,2033-03-31,2033,3,31,Quinta-feira,False,1,False,False,
20330401,2033-04-01,2033,4,1,Sexta-feira,False,2,False,False,
20330402,2033-04-02,2033,4,2,Sábado,True,2,False,False,
20330403,2033-04-03,2033,4,3,Domingo,True,2,False,False,
20330404,2033-04-04,2033,4,4,Segunda-feira,False,2,False,False,
20330405,2033-04-05,2033,4,5,Terça-feira,False,2,False,False,
20330406,2033-04-06,2033,4,6,Quarta-feira,False,2,False,False,
20330407,2033-04-07,2033,4,7,Quinta-feira,False,2,False,False,
20330408,2033-04-08,2033,4,8,Sexta-feira,False,2,False,False,
20330409,2033-04-09,2033,4,9,Sábado,True,2,False,False,
20330410,2033-04-10,2033,4,10,Domingo,True,2,False,False,
20330411,2033-04-11,2033,4,11,Segunda-feira,False,2,False,False,
20330412,2033-04-12,2033,4,12,Terça-feira,False,2,False,False,
20330413,2033-04-13,2033,4,13,Quarta-feira,False,2,False,False,
20330414,2033-04-14,2033,4,14,Quinta-feira,False,2,False,False,
20330415,2033-04-15,2033,4,15,Sexta-feira,False,2,False,False,
20330416,2033-04-16,2033,4,16,Sábado,True,2,False,False,
20330417,2033-04-17,2033,4,17,Domingo,True,2,False,False,
20330418,2033-04-18,2033,4,18,Segunda-feira,False,2,False,False,
20330419,2033-04-19,2033,4,19,Terça-feira,False,2,False,False,
20330420,2033-04-20,2033,4,20,Quarta-feira,False,2,False,False,
20330421,2033-04-21,2033,4,21,Quinta-feira,False,2,False,False,
20330422,2033-04-22,2033,4,22,Sexta-feira,False,2,False,False,
20330423,2033-04-23,2033,4,23,Sábado,True,2,False,False,
20330424,2033-04-24,2033,4,24,Domingo,True,2,False,False,
20330425,2033-04-25,2033,4,25,Segunda-feira,False,2,False,False,
